"Мариановка","П 1,3","Западно-Сибирская",832403,"Петропавловск-224, Карбышево I-44",,
"Мариенбург (ОП.)","О ","Октябрьская",34115,,,
"Мариинск","П 1,2,3,4,8Н,10Н,11Н,12Н","Красноярская",880106,"Ачинск I-201, Анжерская-117",,
"Марикта (рзд.)","Х ","Восточно-Сибирская",902521,"Лена-143, Новый Ургал-2436","расстояние до железнодорожных станций Лена-Восточная - 129 км, Хани - 999 км",
"Мариновка","П ","Приволжская",615389,"Им.Максима Горького-39, Морозовская-177",,
"Маритуй","Б ","Восточно-Сибирская",933430,"Иркутск-Пассажирский-173, Улан-Удэ-377",,
"Марихта (рзд.)","Х ","Дальневосточная",908710,"Тында-205, Лена-1423",,
"Марица","О ","Московская",205824,"Арбузово-38, Льгов-Киевский-16",,
"Марк","О 3","Московская",237806,"Бескудниково-4, Икша-31",,
"Марков (рзд.)","О ","Северная",288920,"Сосногорск-534",,
"Марково (ОП.)","О ","Октябрьская",53421,,,
"Марково (рзд.)","Х ","Южно-Уральская",827024,"Утяк-15, Зауралье-79",,
"Марково-Сахалинское","О 1,3","Дальневосточная",995704,"Корсаков-274, Холмск-267",,
"Мармыжи","Б 3","Московская",209308,"ТП",,
"Марсяты","Б 3","Свердловская",776608,"Серов-Сортировочный-52, Ивдель II-80",,
"Мартисово (ОП.)","Б ","Октябрьская",67848,,,
"Мартовский (рзд.)","О ","Приволжская",618137,"Верхний Баскунчак-12, Аксарайская-185",,
"Мартыново (ОП.)","О ","Северо-Кавказская",510539,,,
"Мартышкино (ОП.)","О ","Октябрьская",75416,,,
"Марфино","О ","Северная",302827,"Данилов-41, Вологда I-98",,
"Марцево","О 1,3,8Н,10Н,11Н,12Н","Северо-Кавказская",511404,"ТП",,
"Марчуги (ОП.)","О ","Свердловская",762747,,,
"Марьевка (ОП.)","О ","Красноярская",892642,,,
"Марьясово","О ","Красноярская",885025,"Ачинск I-131, Тигей-304",,
"Масельская","О ","Октябрьская",11541,"Петрозаводск-188, Беломорск-184",,
"Маслов Кут","Б 3","Северо-Кавказская",536806,"Кавказская-350, Прохладная-135",,
"Масловка","О 3","Юго-Восточная",597208,"Отрожка-20, Лиски-70",,
"Маслово","О ","Северная",311510,"Рыбинск-Товарный -65, Сонково-42",,
"Маслянская","Б 3,4","Свердловская",791805,"Войновка-328, Карбышево I-231",,
"Мастрюково (рзд.)","О ","Куйбышевская",637418,"Безымянка-55, Жигулевское Море-30",,
"Масычев (ОП.)","О ","Юго-Восточная",583120,,,
"Матакан (ОП.)","О ","Забайкальская",948718,,,
"Матанцы (перев.)",,"Горьковская",270503,"Матанцы-0, Киров-16",,
"Матанцы","О 3","Горьковская",270908,"ТП",,
"Матвеев Курган","Б 1,3,11Н,12Н","Северо-Кавказская",511103,"Марцево-38, Успенская-25","Контейнеры наливные грузы без снятия с платформы, отправка порожних",
"Матвеевка (ОП.)","О ","Западно-Сибирская",853414,,,
"Матвеевское (ОП.)","О ","Московская",180218,,,
"Маткаселькя","О 1,3","Октябрьская",24005,"Хийтола-123, Янисъярви-24",,
"Матренино","О ","Московская",197511,"Манихино I-61, Ржев-Балтийский-123",,
"Матросово (ОП.)","О ","Дальневосточная",996459,,"расстояние до станций Арсентьевка - 211 км, Победино-Сахалинское - 44 км",
"Матросово (ОП.)","О ","Октябрьская",20521,,,
"Матчино","О ","Московская",187344,"Сухиничи-28, Занозная-45",,
"Матышево","Б 1,3,4","Юго-Восточная",607005,"Балашов I-117, Петров Вал-133",,
"Матюшино (ОП.)","О ","Свердловская",788535,,,
"Маук","П 1,3","Южно-Уральская",802304,"Электростанция-107, Шарташ-135",,
"Махалино","Б 1,3","Дальневосточная",987407,"Барановский-196, Хасан-43",,
"Махалино (эксп.)",,"Дальневосточная",986404,"ТП",,
"Махачкала (эксп.)",,"Северо-Кавказская",543405,"ТП",,
"Махачкала (перев.)",,"Северо-Кавказская",540106,"ТП",,
"Махачкала","П 2,3,4,5,8,8Н,10,10Н,11Н,12Н","Северо-Кавказская",543301,"ТП",,
"Махачкала (паром) (эксп.)",,"Северо-Кавказская",543602,"ТП",,
"Махерово","О ","Октябрьская",64426,"Ржев-Балтийский-41, Великие Луки-200",,
"Маховатня (ОП.)","О ","Свердловская",767632,,,
"Махошино (ОП.)","О ","Красноярская",894132,,,
"Махрово (рзд.)","О ","Северная",304610,"Буй-10, Галич-41",,
"Мацеста (рзд.)","Б ","Северо-Кавказская",532858,"Туапсе-Сортировочная-90, Веселое-26",,
"Мациевская","О ","Забайкальская",946727,"Борзя-107, Забайкальск (ЗЧ)-12",,
"Мацулевка","О ","Дальневосточная",990433,"Корсаков-21, Холмск-284",,
"Мачихино (ОП.)","О ","Московская",181422,,,
"Мачкассы (рзд.)","О ","Горьковская",247210,"Красный Узел-49, Канаш-192",,
"Мачтозавод (ОП.)","О ","Приволжская",611918,,,
"Машиностроитель (ОП.)","О ","Московская",230915,,,
"Машмет (ОП.)","О ","Юго-Восточная",597119,,,
"Машук","О ","Северо-Кавказская",531944,"Армавир-Ростовский-208, Прохладная-117",,
"Маяк (ОП.)","О ","Куйбышевская",639326,,,
"Маяк (ОП.)","Б ","Горьковская",244034,,,
"Маялово (ОП.)","О ","Горьковская",272829,,,
"Маячная","Б 3","Южно-Уральская",812306,"Оренбург-56, Канисай-21",,
"Мга","Б 1,2,3","Октябрьская",30203,"ТП",,
"Мебельный Комбинат (ОП.)","О ","Северо-Кавказская",511476,,,
"Мегет","Б 1,3,8Н,10Н,11Н,12Н","Восточно-Сибирская",932508,"Тайшет-648, Иркутск-Пассажирский-22",,
"Мегион","Б 3,6,8Н,10Н","Свердловская",797801,"Войновка-869",,
"Медведево","П 1,3","Октябрьская",52700,"Бологое-Московское-3, Сонково-190",,
"Медведица","П 1,2,3,4","Приволжская",622109,"Балашов I-157, Петров Вал-93",,
"Медведовка (рзд.)","О ","Куйбышевская",631019,"Рузаевка-17, Пенза I-125",,
"Медведчиково","О 3","Восточно-Сибирская",935807,"Заудинский-14, Наушки (КЖД)-239",,
"Медвежий (ОП.)","О ","Красноярская",882218,,,
"Медвежий (ОП.)","О ","Восточно-Сибирская",933089,,,
"Медвежья Гора (перев.)",,"Октябрьская",12807,"Петрозаводск-155, Беломорск-217",,
"Медвежья Гора","Б 1,2,3,4","Октябрьская",11306,"Петрозаводск-155, Беломорск-217",,
"Медлянка (ОП.)","О ","Восточно-Сибирская",933214,,,
"Медногорск","П 1,2,3,4,5,10Н,11Н","Южно-Уральская",813602,"Никель-98, Сакмарская-192",,
"Медовый (рзд.)","О ","Приволжская",613735,"Иловля I-73, Поворино-201",,
"Медяниково (рзд.)","О ","Приволжская",623915,"Сенная-27, Трофимовский I-100",,
"Медянка","Б ","Горьковская",271421,"Матанцы-23, Котлас-Узловой-340",,
"Междудворье (ОБП.)","О ","Северная",293914,"Коноша I-137, Обозерская-157",,
"Междуреченск","П 1,3","Западно-Сибирская",864902,"Тигей-298, Томусинская-29",,
"Междуреченск-Город (п)","О ","Западно-Сибирская",864917,"Междуреченск-2",,
"Междуречье (ОП.)","О ","Калининградская",100820,,,
"Межево (ОП.)","О ","Октябрьская",61413,,,
"Межег","П 3,8Н,10Н,11Н,12Н","Северная",282002,"Котлас-Узловой-187, Микунь-45",,
"Межениновка (рзд.)","П ","Западно-Сибирская",873723,"Тайга-48",,
"Межозерная","О ","Южно-Уральская",801918,"Чурилово-5, Каменск-Уральский -147",,
"Меза (рзд.)","О ","Северная",305312,"Галич-97, Нерехта-75",,
"Мезениха (ОП.)","О ","Западно-Сибирская",853842,,,
"Мезенский","О ","Свердловская",793514,"Шарташ-46, Богданович-49",,
"Мекензиевы Горы (эксп.)",,"""ФГУП """"КЖД""""""",857504,"ТП",,
"Мекензиевы Горы","П 3,8Н,10Н,11Н,12Н","""ФГУП """"КЖД""""""",857400,"ТП",,
"Меклета (рзд.)","О ","Северо-Кавказская",518117,"Сальск-65, Тихорецкая-82",,
"Меленки","О 1,3","Горьковская",243402,"Муром I-55, Нечаевская-80",,
"Мелентьевский","Б 3","Северная",293204,"Коноша I-15, Обозерская-279",,
"Мелеуз","Б 1,3,5","Куйбышевская",653200,"Карламан-174, Сакмарская-145",,
"Мелехино (ОП.)","Б ","Московская",208521,,,
"Мелиоративный (рзд.)","О ","Северо-Кавказская",519410,"Куберле-97, Волгоград II-197",,
"Мелихово (рзд.)","О ","Октябрьская",63029,"Ржев-Белорусский-4, Ржев-Балтийский-3",,
"Мелогорье (ОП.)","О ","Юго-Восточная",582043,,,
"Мельгуново (ОП.)","О ","Московская",234259,,,
"Мельдино (ОП.)","О ","Московская",238936,,,
"Мелькомбинат (ПП.)","Х ","Приволжская",611513,"Волгоград II-5, Куберле-293",,
"Мельниково (ОП.)","О ","Восточно-Сибирская",930127,,,
"Мельничный Ручей","Б 1,3","Октябрьская",36106,"Ржевка-11",,
"Менгон","О ","Дальневосточная",964918,"Волочаевка I-249, Комсомольск-Сортировочный-81",,
"Менделеево","Б 1,3","Свердловская",762408,"Пермь-Сортировочная-88, Пибаньшур-128",,
"Менделеевск (ОП.)","О ","Куйбышевская",648931,,,
"МЕНДЕЛЕЕВСКАЯ (ОП.)","О ","Октябрьская",40756,,,
"Меновой Двор","О 1,2,3,6","Южно-Уральская",812005,"Оренбург-8, Канисай-69",,
"Меньил","Б ","Горьковская",277517,"Агрыз-143, Пибаньшур-36",,
"Мереть","Б 3","Западно-Сибирская",862201,"Проектная-8, Артышта I-58",,
"Мержаново (ОП.)","О ","Северо-Кавказская",511334,,,
"Мерзлотная","Б 3","Восточно-Сибирская",926808,"Тайшет-620, Лена-100",,
"Меркитасиха (ОП.)","О ","Свердловская",782736,,,
"Меркучево (ОП.)","О ","Московская",174013,,,
"Местерьярви (ОП.)","Б ","Октябрьская",39725,,,
"Месяды (ОП.)","Б ","Свердловская",792225,,,
"Металлист","П 1,3","Горьковская",269101,"Окская-56",,
"Металлострой (ОП.)","О ","Октябрьская",31621,,,
"Металлург (ОП.)","О ","Московская",230830,,,
"Металлургическая","О 3,8Н,10Н","Южно-Уральская",801208,"Каменск-Уральский -159, Чурилово-17",,
"Метил (рзд.)","О ","Северная",308011,"Галич-262, Котельнич I-107",,
"Меун (рзд.)","О ","Дальневосточная",915911,"Тында-594, Новый Ургал-357",,
"Мечетинская","Б 1,3","Северо-Кавказская",517400,"Батайск-75, Сальск-102",,
"Мечетка","О ","Приволжская",610421,"Разгуляевка-19, Верхний Баскунчак-183",,
"Мечетновский (рзд.)","Х ","Северо-Кавказская",589038,"Замчалово-49, Горная-82",,
"Мечетный (ОБП.)","О ","Северо-Кавказская",514239,"Батайск-39, Сосыка-Ростовская-92",,
"Мечкино (ОП.)","О ","Горьковская",271614,,,
"Мечниково (ОП.)","О ","Калининградская",103326,,,
"Мещерская","Б ","Московская",175120,"Кубинка I-160, Вязьма-20",,
"Мещерская (ОП.)","О ","Московская",180222,,,
"Миасс I","П 1,3,4,5,8,8Н,10","Южно-Уральская",805302,"Бердяуш-116, Полетаево I-70",,
"Миасс II","П ","Южно-Уральская",805571,"Бердяуш-120, Полетаево I-74",,
"Миасс III (ОП.)","О ","Южно-Уральская",805321,,,
"Мижеры (ОП.)","О ","Горьковская",248389,,,
"Миитовская (ОП.)","О ","Московская",196818,,,
"Микунь","П 3","Северная",282407,"ТП",,
"Микунь II","О 3","Северная",282500,"Микунь-2",,
"Миллерово","П 1,2,3,4,8,8Н,10Н,11Н,12Н","Северо-Кавказская",586504,"ТП",,
"Миллионная","Б 1,2,3,4","Московская",227607,"Узловая I-64, Павелец-Сызранский-13",,
"Милованово","Б 1","Северо-Кавказская",526109,"Кавказская-11, Краснодар I-125",,
"Милославское","Б 1,3","Юго-Восточная",603201,"Павелец-Тульский-28, Раненбург-52",,
"Милохово","3,8Н,10Н","Московская",172404,"Вязьма-105, Духовская-54",,
"Мильгидун (ОП.)","О ","Забайкальская",949388,,,
"Мильцево (ОП.)","Б ","Горьковская",242819,,,
"Милятинский Завод","О ","Московская",187556,"Занозная-17, Вязьма-82",,
"Мингатуй","П ","Восточно-Сибирская",922538,"Тайшет-341, Иркутск-Пассажирский-329",,
"Миндюш (ОП.)","О ","Горьковская",253550,,,
"Минеевка (ОП.)","О ","Горьковская",266315,,,
"Минеральная (ОП.)","О ","Дальневосточная",994025,,"расстояние до железнодорожных станций Холмск-Северный - 10 км, до Ильинск-Сахалинский - 109 км",
"Минеральные Воды","П 1,3,4","Северо-Кавказская",530000,"Тихорецкая-316, Прохладная-97",,
"Минино","Б ","Красноярская",890856,"Ачинск I-159, Уяр-158",,
"Миннибаево","Б 3,8Н,10Н,11Н,12Н","Куйбышевская",647708,"Акбаш-61, Агрыз-240",,
"Минусинск","П 1,3,8Н,11Н","Красноярская",888305,"Тигей-42, Саянская-380","11н (наливные грузы, без снятия с платформы)",
"Минутка (ОП.)","О ","Северо-Кавказская",532415,,,
"Миньяр","Б 1,3","Куйбышевская",656001,"Бердяуш-145, Уфа-124",,
"Мир","Б 3,8Н","Свердловская",773506,"Гороблагодатская-57, Серов-Сортировочный-163",,
"Миражный (рзд.)","О ","Приволжская",618029,"Верхний Баскунчак-71, Аксарайская-126",,
"Мирман (ОП.)","О ","Западно-Сибирская",835632,,,
"Мирная (ОП.)","О ","Куйбышевская",657639,,,
"Мирная","О ","Забайкальская",944312,"Карымская-192, Борзя-55",,
"Мирошниченко (рзд.)","О ","Дальневосточная",914533,"Тында-486, Новый Ургал-465",,
"Мирская","Б 1,3,4","Северо-Кавказская",520403,"Тихорецкая-43, Кавказская-19",,
"Мисяш","П 1,3","Южно-Уральская",805105,"Бердяуш-140, Полетаево I-46",,
"Митино (ОБП.)","О ","Московская",172550,"Вязьма-54, Духовская-105",,
"Митрофановка","П 3,4","Юго-Восточная",585802,"Лиски-144, Миллерово-153",,
"Митягино","О ","Юго-Восточная",603432,"Раненбург-18, Лев Толстой-17",,
"Миусский (ОП.)","О ","Северо-Кавказская",511122,,,
"Михайлов","Б 1,3","Московская",228402,"Мшанка-43, Узуново-46",,
"Михайловка (ОП.)","О ","Северо-Кавказская",511423,,,
"Михайловка (ОП.)","О ","Октябрьская",59019,,,
"Михайловка-Алтайская",3,"Западно-Сибирская",845009,"Кулунда-104, Локоть-125",,
"Михайловская","О 3","Северо-Кавказская",536505,"Кавказская-300, Прохладная-85",,
"Михайловская (ОП.)","О ","Октябрьская",48480,,,
"Михайловская Дача (ОП.)","О ","Октябрьская",75524,,,
"Михайловский Завод","Б 3,5","Свердловская",782204,"Дружинино-66, Бердяуш-187",,
"Михайловский Рудник","П 1,2,3,5","Московская",205307,"Арбузово-49, Верховье-182",,
"Михайло-Леонтьевская","Б 1,3","Северо-Кавказская",512208,"Горная-35, Закордонный (рзд)-17",,
"Михайло-Чесноковская","Б 1,2,3,5,8","Забайкальская",953701,"Бамовская-538, Белогорск-54",,
"Михайло-Чесноковская (перев.)",,"Забайкальская",953805,"Бамовская-538, Белогорск-54",,
"Михалевка (ОП.)","О ","Красноярская",893133,,,
"Михнево","Б 1,3,8Н,10Н,11Н,12Н","Московская",192605,"ТП",,
"Мицень (ОП.)","О ","Московская",205078,,,
"Мичкасы (ОП.)","О ","Куйбышевская",633052,,,
"Мичуринец (ОП.)","О ","Московская",180523,,,
"Мичуринская (ОП.)","О ","Московская",216415,,,
"Мичуринск-Воронежский","Б 1,3,10Н,11Н,12Н","Юго-Восточная",600102,"Кочетовка I-8, Грязи-Воронежские-60",,
"Мичуринск-Уральский","П 1,2,3,4,8","Юго-Восточная",600909,"Кочетовка I-7",,
"Мишаяг (ОБП.)","О ","Северная",288013,"Сосногорск-260",,
"Мишиха","О ","Восточно-Сибирская",934325,"Иркутск-Пассажирский-271, Улан-Удэ-185",,
"Мишкино","Б 1,3","Южно-Уральская",829203,"Чурилово-158, Курган-91",,
"Мишкинская (ОП.)","О ","Северо-Кавказская",513537,,,
"Могды (рзд.)","О ","Дальневосточная",918411,"Ургал I-111, Комсомольск-Сортировочный-402",,
"Могзон","П 1,3","Забайкальская",941300,"Карымская-240, Заудинский-405",,
"Могилицы (ОП.)","О ","Горьковская",261928,,,
"Моглино","О 3","Октябрьская",70906,"Дно-112, Луга I-150",,
"Могойтуй","П 1,3","Забайкальская",943409,"Карымская-77, Борзя-170",,
"Могот","Б 3","Дальневосточная",911107,"Тында-71, Новый Ургал-968",,
"Могоча","П 1,2,3,4,8","Забайкальская",950807,"Бамовская-367, Карымская-614",,
"Могутовая (ОП.)","О ","Куйбышевская",636718,,,
"Можайск","П 1,2,3,4,8Н","Московская",183201,"Кубинка I-47, Вязьма-133",,
"Можга","П 1,3,5,10Н,11Н","Горьковская",254604,"Агрыз-60, Дербышки-227",,
"Можуга","О ","Северная",297008,"Коноша I-35, Котлас-Узловой-328",,
"Моздок","П 1,3,4","Северо-Кавказская",539306,"Прохладная-50, Червленная-Узловая-116",,
"Мозино (ОП.)","О ","Октябрьская",34045,,,
"Мозындор (ОП.)","О ","Северная",283113,,,
"Мозырь-Новый (ОП.)","Б ","Калининградская",101447,,,
"Моисеево (ОП.)","О ","Юго-Восточная",606139,,,
"Мойка (ОП.)","О ","Октябрьская",40544,,,
"Мокино (ОП.)","О ","Свердловская",762431,,,
"Моккет","О ","Октябрьская",17444,"Кандалакша-355, Мурманск-103",,
"Мокрая Буйвола","Б 3","Северо-Кавказская",527606,"Кавказская-276, Прохладная-249",,
"Мокрицы (ОП.)","О ","Горьковская",267816,,,
"Мокроус","П 1,3","Приволжская",627009,"Ершов-55, Урбах-38",,
"Мокры (ОП.)","О ","Горьковская",245569,,,
"Мокрый Батай","Б ","Северо-Кавказская",517114,"Батайск-15, Сальск-162",,
"Мокрый Чалтырь (ОП.)","О ","Северо-Кавказская",510511,,,
"Мокша (ОП.)","О ","Куйбышевская",640910,,,
"Молвино","О 3","Куйбышевская",644409,"Сызрань I-89, Ульяновск-Центральный-61",,
"Молдавский (рзд.)","О ","Дальневосточная",914514,"Тында-456, Новый Ургал-495",,
"Молжаниново (ОП.)","О ","Октябрьская",60317,,,
"Молодежная (рзд.)","Х ","Московская",226017,"Новомосковская II-7, Узловая I-26",,
"Молодежная (ОП.)","О ","Приволжская",620033,,,
"Молодежная (ОП.)","О ","Октябрьская",39320,,,
"Молодежная (ОП.)","О ","Куйбышевская",639415,,,
"Молодежная (ОП.)","О ","Свердловская",760629,,,
"Молоди","О ","Октябрьская",71129,"Дно-133, Луга I-103",,
"Молоди (ОП.)","О ","Московская",190614,,,
"Молодники (ОП.)","Б ","Горьковская",263919,,,
"Молодость (рзд.)","О ","Приволжская",618230,"Красный Кут-291, Верхний Баскунчак-15",,
"Молокоедово (ОП.)","О ","Октябрьская",66826,,,
"Молокон (ОП.)","О ","Восточно-Сибирская",903242,,,
"Молосковицы","Б 1,3","Октябрьская",73707,"Балтийск-61, Веймарн-13",,
"Молот","О 3","Северная",313107,"Рыбинск-Товарный -69, Сонково-176",,
"Молочная","О ","Северная",301627,"Вологда I-16, Череповец I-108",,
"Молочные Дворы (ОП.)","О ","Московская",214310,,,
"Монаково (рзд.)","О ","Северная",306211,"Галич-36, Котельнич I-333",,
"Монастырская (ОП.)","О ","Куйбышевская",641420,,,
"Монгохто","О ","Дальневосточная",967314,"Комсомольск-Сортировочный-418, Ванино-35",,
"Монетная","Б 3","Свердловская",785202,"Егоршино-81, Аппаратная-26",,
"Монзино","О ","Свердловская",770527,"Екатеринбург-Сортировочный-127, Смычка-16",,
"Мони (рзд.)","О 3","Дальневосточная",919128,"Комсомольск-Сортировочный-165",,
"Монино","О 1,2,3,4","Московская",235707,"Лосиноостровская-39, 81 км-93",,
"Монолитная (ОП.)","О ","Западно-Сибирская",852924,,,
"Мончалово","О 1","Октябрьская",64303,"Ржев-Балтийский-13, Великие Луки-228",,
"Мончегорск","П 1,3,8Н,10Н,11Н,12Н","Октябрьская",16403,"Кандалакша-191, Мурманск-143",,
"Моргудон (рзд.)","О ","Восточно-Сибирская",924427,"Тайшет-284, Лена-436",,
"Мордвес","П 1,2,3,4","Московская",226801,"Ожерелье-31, Новомосковская II-61",,
"Мордвиново (ОП.)","О ","Октябрьская",44827,,,
"Морец","П 1,3","Юго-Восточная",606905,"Балашов I-102, Петров Вал-148",,
"Морженга","Б ","Северная",300821,"Вологда I-52, Коноша I-159",,
"Морино","О 3","Октябрьская",56608,"Дно-25, Бологое-Московское-232",,
"Морозки (ОП.)","О ","Московская",238118,,,
"Морозково","О ","Свердловская",776059,"Серов-Сортировочный-36, Алапаевск-205",,
"Морозково-Старое (ОП.)","О ","Свердловская",776044,,,
"Морозовка (ОП.)","О ","Дальневосточная",975221,,,
"Морозово (ОП.)","О ","Западно-Сибирская",853058,,,
"Морозовская","П 1,3","Северо-Кавказская",588302,"ТП",,
"Морозовская-Южная","О ","Северо-Кавказская",588750,"Морозовская-5",,
"Морошка (ОП.)","О ","Свердловская",788412,,,
"Морская","Б ","Северо-Кавказская",511349,"Марцево-17, Ростов-Главный-53",,
"Морская (ОП.)","О ","Октябрьская",38934,,,
"Морской Чулек (ОП.)","О ","Северо-Кавказская",511315,,,
"Морсово","Б ","Куйбышевская",632558,"Вернадовка-62, Кустаревка-66",,
"Мортка","Б 1,3","Свердловская",788802,"Егоршино-398",,
"Моршанск","Б 1,2,3,4,5","Куйбышевская",632007,"Вернадовка-50, Ряжск I-129",,
"Мосинский","Б ","Горьковская",271648,"Матанцы-67, Котлас-Узловой-296",,
"Москаленки","П 1,3","Западно-Сибирская",832206,"Петропавловск-178, Карбышево I-90",,
"Москва III (ОП.)","О ","Московская",195514,,,
"Москва II-Митьково","Х ","Московская",194121,"ТП",,
"Москва-Бутырская","П ","Московская",196004,"ТП",,
"Москва-Каланчевская","О ","Московская",191617,"Курск-3, Смоленск-8",,
"Москва-Пассажирская","П ","Октябрьская",60073,"Ховрино-13",,
"Москва-Пассажирская-Казанская","П 3","Московская",193909,"Перово-10",,
"Москва-Пассажирская-Киевская","П 3","Московская",198103,"ТП",,
"Москва-Пассажирская-Курская","П ","Московская",191551,"ТП",,
"Москва-Пассажирская-Павелецкая","П ","Московская",193519,"Коломенское-10",,
"Москва-Пассажирская-Смоленская","П ","Московская",198230,"Кубинка I-63, Москва-Товарная-6",,
"Москва-Пассажирская-Ярославская","П 3","Московская",195506,"ТП",,
"Москва-Рижская","П ","Московская",196127,"ТП",,
"Москва-Сортировочная-Киевская","О 3","Московская",197907,"ТП",,
"Москва-Станколит (ОП.)","О ","Московская",191640,,,
"Москва-Товарная","Х ","Октябрьская",60232,"ТП",,
"Москва-Товарная-Киевская","1,3,8,9","Московская",198002,"ТП",,
"Москва-Товарная-Курская","О ","Московская",191547,"ТП",,
"Москва-Товарная-Павелецкая","О 1","Московская",193504,"ТП",,
"Москва-Товарная-Рязанская","Х ","Московская",194013,"ТП",,
"Москва-Товарная-Смоленская",3,"Московская",198207,"ТП",,
"Москва-Южный Порт (эксп.)",,"Московская",199905,"Москва-Бутырская-0",,
"Москва-Южный Порт","Х ","Московская",199411,"Москва-Бутырская-0",,
"Москва-Южный Порт (перев.)",,"Московская",200303,"Москва-Бутырская-0",,
"Москворецкая (ОП.)","О ","Московская",233627,,,
"Москворечье (ОП.)","О ","Московская",191439,,,
"Московка","О 3","Западно-Сибирская",830003,"Татарская-161, Карбышево I-13",,
"Московка (ОП.)","О ","Юго-Восточная",591729,,,
"Московская (ОП.)","О ","Московская",225813,,,
"Московское Море (ОП.)","О ","Октябрьская",61310,,,
"Московское Шоссе (ОП.)","О ","Приволжская",620118,,,
"Моссельмаш (ОП.)","О ","Октябрьская",60020,,,
"Мостовая","О 1,3","Октябрьская",64604,"Ржев-Балтийский-74, Великие Луки-167",,
"Мостовка (ОП.)","О ","Восточно-Сибирская",934931,,,
"Мостовой",3,"Восточно-Сибирская",935309,"Иркутск-Пассажирский-434, Улан-Удэ-22",,
"Мостовская","П 1,3","Северо-Кавказская",535803,"Армавир-Ростовский-105, Туапсе-Сортировочная-251",,
"Мостозавод","О ","Северная",280134,"Котлас-Узловой-2",,
"Мостоотряд (ОП.)","О ","Красноярская",888220,,,
"Мотко (ОП.)","О ","Октябрьская",27223,,,
"Мотково (ОП.)","О ","Западно-Сибирская",853679,,,
"Мотовилиха (ОП.)","О ","Свердловская",760934,,,
"Мотома","Б ","Юго-Восточная",581528,"Валуйки-90, Лиски-73",,
"Мотыли (рзд.)","Х ","Свердловская",798240,"Войновка-933",,
"Моховая","Б 1,3","Московская",217501,"Орел-38, Верховье-54",,
"Моховая Падь","Б 1,3","Забайкальская",954600,"Белогорск-97, Благовещенск-12",,
"Моховой","Б 3","Свердловская",771905,"Алапаевск-73, Смычка-48",,
"Моховой (ОП.)","О ","Восточно-Сибирская",920619,,,
"Моховые Горы (перев.)",,"Горьковская",265100,"Нижний Новгород-Сортировочный-28, Котельнич I-366",,
"Моховые Горы","О 1,2,3","Горьковская",265007,"Нижний Новгород-Сортировочный-28, Котельнич I-366",,
"Моховые Горы (эксп.)",,"Горьковская",265204,"ТП",,
"Мохортов (рзд.)","Х ","Дальневосточная",910655,"ТП","Тында - 151 км, Бамовская - 29 км",
"Мочаги (ОП.)","О ","Южно-Уральская",816947,,,
"Мочегай (ОП.)","О ","Куйбышевская",659724,,,
"Мочище","Б ","Западно-Сибирская",851620,"Новосибирск-Главный-22, Сокур-14",,
"Мошево (ОП.)","О ","Свердловская",762728,,,
"Мошка","О ","Дальневосточная",917616,"Новый Ургал-145, Известковая-202",,
"Мошкарь (ОП.)","О ","Западно-Сибирская",833533,,,
"Мошково","Б 1,3","Западно-Сибирская",854101,"Сокур-22, Юрга I-98",,
"Мошнино (ОП.)","О ","Северная",313319,,,
"Мошное (рзд.)","О ","Северная",296518,"Обозерская-34, Беломорск-319",,
"Мраморная (ОП.)","О ","Красноярская",892531,,,
"Мраморная (ОП.)","О ","Западно-Сибирская",852915,,,
"Мраморская","О ","Свердловская",781220,"Шарташ-45, Электростанция-197",,
"Мста","П 1","Октябрьская",52503,"Бологое-Московское-30, Сонково-163",,
"Мстера","Б ","Горьковская",263425,"Нижний Новгород-Сортировочный-138, Ковров I-40",,
"Мстинский Мост","О ","Октябрьская",41418,"Окуловка-60, Чудово-Московское-71",,
"Мугайское","Б ","Свердловская",786928,"Серов-Сортировочный-196, Алапаевск-45",,
"Мугуле (рзд.)","О ","Дальневосточная",917320,"Ургал I-27, Комсомольск-Сортировочный-486",,
"Мудьюга","Б 3","Северная",296408,"Обозерская-69, Беломорск-284",,
"Муезерка (ОП.)","П ","Октябрьская",27619,,,
"Музалевка (рзд.)","О ","Московская",185029,"Горбачево-128, Плеханово-160",,
"Муксут (ОП.)","О ","Восточно-Сибирская",921310,,,
"Мукунга (рзд.)","О ","Дальневосточная",917349,"Комсомольск-Сортировочный-469","Ургал I - 44 км",
"Мукшур","О ","Горьковская",255113,"Агрыз-43, Акбаш-258",,
"Мули (рзд.)","Х ","Дальневосточная",966491,"Ванино-220, Комсомольск-Сортировочный-221",,
"Мултан (ОП.)","О ","Горьковская",254411,,,
"Мульда","О 3","Северная",289406,"Сосногорск-691",,
"Мульмуга (рзд.)","Х ","Дальневосточная",913013,"Новый Ургал-655","Участок Бестужево (рзд) - Новый Ургал. Расстояние до разъезда Бестужево 269 км",
"Мульмугакан (рзд.)","Х ","Дальневосточная",913028,"Новый Ургал-636","Участок Бестужево (рзд) - Новый Ургал. Расстояние до разъезда Бестужево 303 км",
"Мулянка","Б 3","Свердловская",761706,"Пермь II-30, Кузино-263",,
"Муммовка (ОП.)","О ","Приволжская",623436,,,
"Мундыбаш","П 3","Западно-Сибирская",865407,"Новокузнецк-Восточный-84",,
"Муравей (ОП.)","О ","Восточно-Сибирская",933360,,,
"Муравка (ОП.)","О ","Куйбышевская",659230,,,
